key_word,genres
"After an unexpected incident, Beth starts having flashbacks to her teen self and learns how she became who she is and who she wants to become.",comedy
An oddball journalist and his psychopathic lawyer travel to Las Vegas for a series of psychedelic escapades.,comedy
"Reunited by the death of a college friend, three divorced women seek revenge on the husbands who left them for younger women.",comedy
A high school teacher meets his match in an over-achieving student politician.,comedy
A local scientist is often regarded as a failure until he invents a machine that can make food fall from the sky. But little does he know that things are about to take a turn for the worst.,comedy
"After he reconnects with an awkward pal from high school through Facebook, a mild-mannered accountant is lured into the world of international espionage.",comedy
A struggling screenwriter inadvertently becomes entangled in the Los Angeles criminal underworld after his oddball friends kidnap a gangster's beloved Shih Tzu.,comedy
The adventures of a single dad and his weird Alaskan family.,comedy
"Intertwined groups of friends in Chicago fumble through the modern maze of love, sex, technology and culture.",comedy
"With the help of a magic ticket, a young movie fan is transported into the fictional world of his favorite action movie character.",comedy
"Ria Khan believes she must save her older sister Lena from her impending marriage. After enlisting her friends' help, she attempts to pull off the most ambitious of all wedding heists in the name of independence and sisterhood.",comedy
"Two friends on a summer holiday in Spain become enamored with the same painter, unaware that his ex-wife, with whom he has a tempestuous relationship, is about to re-enter the picture.",comedy
"A single-camera comedy featuring three friends who work together as telemarketers from 9 to 5, and live together from 5 to 9.",comedy
"A successful investment banker struggles after losing his wife in a tragic car crash. With the help of a customer service rep and her young son, he starts to rebuild, beginning with the demolition of the life he once knew.",comedy
"A New York cop and his wife go on a European vacation to reinvigorate the spark in their marriage, but end up getting framed and on the run for the death of an elderly billionaire.",comedy
Two American college students on a walking tour of Britain are attacked by a werewolf that none of the locals will admit exists.,comedy
"Divorced contractor Frank Lambert and widowed beautician Carol Foster meet, fall in love and quickly get married. Both have three children and when the families all move in together the kids and parents have a lot of learning to do.",comedy
A young African-American teen attempts to survive with his dysfunctional family and his all-white school in the 1980s.,comedy
"Having thought that monogamy was never possible, a commitment-phobic career woman may have to face her fears when she meets a good guy.",comedy
"A spoof on previous years' epic movies (The Da Vinci Code (2006), The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (2005) + 20 more), TV series, music videos and celebs. 4 orphans are on an epic adventure.",comedy
The life of a twelve-year-old boy who happens to be a blue cat as he lives with his family and other strange creatures.,comedy
"Anthology series in which police investigations unearth the personal and professional secrets of those involved, both within and outside the law.",crime
Itinerant former military policeman Jack Reacher solves crimes and metes out his own brand of street justice. Based on the novels by Lee Child.,crime
"Various chronicles of deception, intrigue, and murder in and around frozen Minnesota. All of these tales mysteriously lead back one way or another to Fargo, North Dakota.",crime
Widowed mum Maya is disturbed by an image of her late husband captured on her toddler's nanny cam.,crime
"In 1980s Brisbane, a precocious boy and his selectively mute brother embark on a suburban odyssey of love, redemption and retribution after their family is torn apart by a drug lord.",crime
Follows a master thief and his Interpol Agent ex-girlfriend who team up to steal $500 million in gold bullion being transported on an A380 passenger flight.,crime
"Maya Lopez must face her past, reconnect with her Native American roots and embrace the meaning of family and community if she ever hopes to move forward.",crime
